# seed	om	si8	S8	As*1e9
1.557200000000000000e+04 3.580818690339795385e-01 3.509036695572424480e-01 6.532468034512025623e-01 2.632576838965806854e+00
1.557300000000000000e+04 2.581094391836876722e-01 2.979193334292756234e-01 9.434735816601008684e-01 5.950805727571140125e+00
1.557400000000000000e+04 4.269308168554893923e-01 3.831558812690741833e-01 9.431732280751150554e-01 4.157837180005286015e+00
1.557500000000000000e+04 1.916184893270994616e-01 2.566938418694434954e-01 6.239447007539473677e-01 4.079295172971564298e+00
1.557600000000000000e+04 1.555927619455525490e-01 2.313084183869934252e-01 9.381866962295634105e-01 8.211126661461191745e+00
1.557700000000000000e+04 2.659301206993586186e-01 3.023991104910936922e-01 9.077309370030122171e-01 5.531060881182753519e+00
1.557800000000000000e+04 4.455734302763743049e-01 3.914320541424743394e-01 6.930403781484044679e-01 2.401014810986129344e+00
1.557900000000000000e+04 2.166627758675757909e-01 2.729536432994138506e-01 6.664237064115878795e-01 4.106829744642906732e+00
1.558000000000000000e+04 1.154700827173434086e-01 1.992652105734119272e-01 6.993401648636579093e-01 6.822062879687276649e+00
1.558100000000000000e+04 3.229132687399651203e-01 3.332266211151065360e-01 6.894261280635219924e-01 3.159643875038907535e+00
1.558200000000000000e+04 4.290038975273698929e-01 3.840850144012263878e-01 6.942051375343351038e-01 2.494822626819945821e+00
1.558300000000000000e+04 7.818039144811472774e-02 1.639629276604506469e-01 7.625133305881440782e-01 9.722520258210849420e+00
1.558400000000000000e+04 1.053106786616933854e-01 1.902974416873315922e-01 6.157427299252339337e-01 6.125733474065746975e+00
1.558500000000000000e+04 4.585347783728668247e-01 3.970844539437781706e-01 7.205077992141666332e-01 2.512794341117121188e+00
1.558600000000000000e+04 3.254590457842883033e-01 3.345375849707878935e-01 5.973299018843535313e-01 2.439182341087958950e+00
1.558700000000000000e+04 3.298858079012677580e-01 3.368050231826089091e-01 6.049914230466312270e-01 2.466452539336551286e+00
1.558800000000000000e+04 3.993685578695236327e-01 3.705814523505354119e-01 8.602145361075097529e-01 3.801078454881201996e+00
1.558900000000000000e+04 2.414715818851586593e-01 2.881573871838805645e-01 6.912875379050944513e-01 3.998699861583695725e+00
1.559000000000000000e+04 4.511912130699142764e-01 3.938919095619175526e-01 8.907735805373695470e-01 3.649082723779099258e+00
1.559100000000000000e+04 3.207617046877025979e-01 3.321146248709224702e-01 9.579354301364746416e-01 5.232575214166624633e+00
1.559200000000000000e+04 3.004722443912936636e-01 3.214392636296315997e-01 6.845051840546341193e-01 3.313599304116831679e+00
1.559300000000000000e+04 3.558892553421915128e-01 3.498276899109280524e-01 7.493445078525460268e-01 3.345473349873849589e+00
1.559400000000000000e+04 1.052998599447288186e-01 1.902876666717703835e-01 9.697856816979513184e-01 1.085607392989461140e+01
1.559500000000000000e+04 4.034822923043237530e-01 3.724851675949862329e-01 7.896126121088967720e-01 3.289064521534518892e+00
1.559600000000000000e+04 4.104169530639734109e-01 3.756724869853685367e-01 7.009934346227110202e-01 2.643652326992258939e+00
1.559700000000000000e+04 3.841471180323628998e-01 3.634507201235747664e-01 6.438920781667714088e-01 2.403766216355623708e+00
1.559800000000000000e+04 1.558123846510806876e-01 2.314716093542296405e-01 5.998332005881844564e-01 4.487809915372615421e+00
1.559900000000000000e+04 2.130884370582056264e-01 2.706927885439157078e-01 7.905014582370081255e-01 5.323937037674696171e+00
1.560000000000000000e+04 2.641970536019876969e-01 3.014121320414767657e-01 6.475666237982800055e-01 3.361752527120943856e+00
1.560100000000000000e+04 1.463061707722590477e-01 2.242993762734611096e-01 7.254390594756596755e-01 6.122069813445916608e+00
1.560200000000000000e+04 1.606543065388068015e-01 2.350406231851479011e-01 6.742587814775578003e-01 5.192760848919032668e+00
1.560300000000000000e+04 4.205261153597755208e-01 3.802710200739427560e-01 9.418778481834467753e-01 4.196651307047957857e+00
1.560400000000000000e+04 1.893200769090537250e-01 2.551497106259996706e-01 6.945494351791005050e-01 4.820163777825522189e+00
1.560500000000000000e+04 3.604151713514569533e-01 3.520450773656029209e-01 7.069684379784327843e-01 3.005168020684355401e+00
1.560600000000000000e+04 4.020974533750654167e-01 3.718453931321852868e-01 7.886867716468527467e-01 3.292006932477110848e+00
1.560700000000000000e+04 1.473693265162888399e-01 2.251128536720975459e-01 9.359594033320793871e-01 8.469757148874334618e+00
1.560800000000000000e+04 8.957426602330439969e-02 1.755045471614115338e-01 5.790818966664159628e-01 6.288028658876289256e+00
1.560900000000000000e+04 3.642324569449748028e-01 3.539044843947313224e-01 9.080533673007256112e-01 4.422793024615890189e+00
1.561000000000000000e+04 1.575326007322176980e-01 2.327458604365023054e-01 7.017619592060564404e-01 5.565070392738775240e+00
1.561100000000000000e+04 2.541906213316650343e-01 2.956490619305287004e-01 7.964006152838684072e-01 4.747994014805044571e+00
1.561200000000000000e+04 3.250445356731426205e-01 3.343244807503402138e-01 8.018080837292803631e-01 3.996920641946040131e+00
1.561300000000000000e+04 2.186928933962862531e-01 2.742294415591454149e-01 9.227736090896300203e-01 6.454396511334145714e+00
1.561400000000000000e+04 2.255527732099872895e-01 2.784971977253130060e-01 7.488050193568148716e-01 4.735278397230167968e+00
1.561500000000000000e+04 1.076811694681313325e-01 1.924272732319828594e-01 7.823310841768049695e-01 8.235518081497552600e+00
1.561600000000000000e+04 3.624181992563437760e-01 3.530219772666883249e-01 7.136677579751137257e-01 3.039284076062109374e+00
1.561700000000000000e+04 8.080785996426087525e-02 1.666953736011940190e-01 7.939990689026937831e-01 1.000890123571566726e+01
1.561800000000000000e+04 2.938192413165692796e-01 3.178607183235900302e-01 6.912968872403535414e-01 3.428865581143017760e+00
1.561900000000000000e+04 1.588081703413581347e-01 2.336862530470349419e-01 7.972590828272362318e-01 6.573104939575921790e+00
1.562000000000000000e+04 3.881570369596075709e-01 3.653427353022643542e-01 8.244769789765908907e-01 3.637019794922374150e+00
1.562100000000000000e+04 4.498672738694602380e-01 3.933135826342133434e-01 7.093046274513978844e-01 2.484607274777629993e+00
1.562200000000000000e+04 1.098164706856329942e-01 1.943258092990104435e-01 7.184721160674388818e-01 7.299131448157554658e+00
1.562300000000000000e+04 8.218837044955557003e-02 1.681132441108843245e-01 9.157525517041803509e-01 1.174791850829406314e+01
1.562400000000000000e+04 3.740791128231027995e-01 3.586563081690554156e-01 6.216060742464966093e-01 2.306005820019568109e+00
1.562500000000000000e+04 1.356126179012531185e-01 2.159468104645021480e-01 8.128192061458642259e-01 7.468755412426792972e+00
1.562600000000000000e+04 1.170197667019640675e-01 2.005978888084551104e-01 7.286331163820144452e-01 7.134020590565224751e+00
1.562700000000000000e+04 3.921713008882664608e-01 3.672270368999695500e-01 7.876502877827490368e-01 3.352643176386204349e+00
1.562800000000000000e+04 2.662711563702383488e-01 3.025929505884124016e-01 9.475534947224100168e-01 5.860736005987151387e+00
1.562900000000000000e+04 3.034851137280935585e-01 3.230467979592888117e-01 7.291411156595134502e-01 3.637919332181579701e+00
1.563000000000000000e+04 4.683375790965731977e-01 4.013065492046936078e-01 7.913331119735749208e-01 2.912927015243110151e+00
1.563100000000000000e+04 3.692340009876209916e-01 3.563260611493049845e-01 9.672373450830196173e-01 4.800709730044088630e+00
1.563200000000000000e+04 4.532629692901316565e-01 3.947951999662272504e-01 6.988185416228009927e-01 2.399879107874218764e+00
1.563300000000000000e+04 1.823396026133328185e-01 2.504016844221345073e-01 8.720311689012900658e-01 6.753256617501328662e+00
1.563400000000000000e+04 4.410428230505175629e-01 3.894369216905197439e-01 9.632535315639157991e-01 4.187989051182379185e+00
1.563500000000000000e+04 1.589274545144744866e-01 2.337739999146941916e-01 6.009013662671256473e-01 4.434543814423275165e+00
1.563600000000000000e+04 2.197606311219976738e-01 2.748980700420030621e-01 7.388606924971916623e-01 4.732807135213018768e+00
1.563700000000000000e+04 3.690857963096324523e-01 3.562545421542084312e-01 8.817288369859923591e-01 4.191916131293641712e+00
1.563800000000000000e+04 2.524443307770589673e-01 2.946317565950178907e-01 6.638013499603298007e-01 3.627523329207031910e+00
1.563900000000000000e+04 3.086841068000386601e-01 3.258020996305304728e-01 8.975304541163009464e-01 4.903314105658605371e+00
1.564000000000000000e+04 4.615379887375264389e-01 3.983826999359282306e-01 7.557119708156693205e-01 2.722409893912723700e+00
1.564100000000000000e+04 3.281089910838311252e-01 3.358967561149396319e-01 7.881567885614770841e-01 3.865063914791049715e+00
1.564200000000000000e+04 4.311638986739125823e-01 3.850507194029598179e-01 6.893832485248188036e-01 2.451463639542236006e+00
1.564300000000000000e+04 3.723145342490420395e-01 3.578093946136972070e-01 6.403770791038130294e-01 2.449800250602233387e+00
1.564400000000000000e+04 9.917608886830903137e-02 1.846716513416050698e-01 7.043660484793844434e-01 7.596309557551338187e+00
1.564500000000000000e+04 2.489177309945362071e-01 2.925665434782636076e-01 7.078322787875497291e-01 4.050550566449155454e+00
1.564600000000000000e+04 3.241243272633559380e-01 3.338509052651766340e-01 6.884519877519718056e-01 3.142390773137799354e+00
1.564700000000000000e+04 9.822836915258523205e-02 1.837871786370798566e-01 7.942174577355124443e-01 8.885820755455705822e+00
1.564800000000000000e+04 2.950847502182285531e-01 3.185445117981808849e-01 8.836943482903943936e-01 4.952453656789240100e+00
1.564900000000000000e+04 4.396519534623417602e-01 3.888223740114777893e-01 9.530489257672328796e-01 4.131207867261812439e+00
1.565000000000000000e+04 8.418694674121540711e-02 1.701449735018250586e-01 7.334417617127222400e-01 8.858593106735842326e+00
1.565100000000000000e+04 3.959343385658298797e-01 3.689846744936614575e-01 8.033895272881623750e-01 3.435108370647184106e+00
1.565200000000000000e+04 3.338642017515131011e-01 3.388298561410870158e-01 8.411563503037698952e-01 4.211075084965854032e+00
1.565300000000000000e+04 1.445989450158573775e-01 2.229868775470788822e-01 6.974346097778970632e-01 5.851196374065105843e+00
1.565400000000000000e+04 3.973362171661752318e-01 3.696373264656769853e-01 7.314093497620168804e-01 2.930289475414497691e+00
1.565500000000000000e+04 1.477166636424343815e-01 2.253779835869691439e-01 7.124116425875639536e-01 5.935775772644790393e+00
1.565600000000000000e+04 1.184185823818059147e-01 2.017932676170116346e-01 7.422380529873700006e-01 7.250715286059948639e+00
1.565700000000000000e+04 2.218421238824892505e-01 2.761968691145774701e-01 6.048869237982417157e-01 3.467544994929813829e+00
1.565800000000000000e+04 1.487086023275852043e-01 2.261334402800061483e-01 9.076328394275898770e-01 8.103606493944909062e+00
1.565900000000000000e+04 9.106378268969361756e-02 1.769577498335964116e-01 5.986775738234602073e-01 6.500658292349202227e+00
1.566000000000000000e+04 7.276805383967246965e-02 1.581856647885188094e-01 7.373756874783621296e-01 9.750317344265305053e+00
1.566100000000000000e+04 2.023685218404141783e-01 2.637960108099774437e-01 6.835674178722777050e-01 4.487512021851854271e+00
1.566200000000000000e+04 4.391887671381340397e-01 3.886175021075502500e-01 6.334242492714726724e-01 2.043626672748120487e+00
1.566300000000000000e+04 1.260168056281570637e-01 2.081665656787175522e-01 7.783649298440249442e-01 7.405622725349081392e+00
1.566400000000000000e+04 3.788718901128290129e-01 3.609465842447075468e-01 9.069190457690711193e-01 4.287543587014017277e+00
1.566500000000000000e+04 4.543169462017683236e-01 3.952539440523822334e-01 8.066179025174520234e-01 3.087999613635113771e+00
1.566600000000000000e+04 4.225682279212262249e-01 3.811932169646882196e-01 9.021501755331916561e-01 3.916472894087891898e+00
1.566700000000000000e+04 3.080154509390627959e-01 3.254490403375249197e-01 8.811187721957205454e-01 4.782714407997680439e+00
1.566800000000000000e+04 9.215620824802947531e-02 1.780160018380080311e-01 5.715440649468682688e-01 6.062044666644990087e+00
1.566900000000000000e+04 1.144849482959431342e-01 1.984133730271609997e-01 5.976157138341439135e-01 5.557012547633821242e+00
1.567000000000000000e+04 2.250691142809959633e-01 2.781984429351446186e-01 8.153541820615255453e-01 5.350748408964813407e+00
1.567100000000000000e+04 1.309403511669217646e-01 2.121941930162646872e-01 6.214322247399973742e-01 5.345066238418279880e+00
1.567200000000000000e+04 3.441278389610046284e-01 3.439985782431413952e-01 7.873496344713704076e-01 3.718610323385319827e+00
1.567300000000000000e+04 3.123959586980477598e-01 3.277550919250576400e-01 8.757199905680854712e-01 4.692413348231116998e+00
1.567400000000000000e+04 4.428649009375921208e-01 3.902405319078675050e-01 8.036650613309433977e-01 3.135413683938818696e+00
1.567500000000000000e+04 1.782642829929347861e-01 2.475876127498056190e-01 9.123491454507506315e-01 7.267861210181948195e+00
1.567600000000000000e+04 1.520551704304786145e-01 2.286637598410439787e-01 6.218007952540854921e-01 4.812931023257744911e+00
1.567700000000000000e+04 3.776386098182930584e-01 3.603586399195719547e-01 7.251423302870119159e-01 3.015600360726285789e+00
1.567800000000000000e+04 7.422773984542735404e-02 1.597643447269716799e-01 7.837990305913680178e-01 1.037191522244203412e+01
1.567900000000000000e+04 3.046570565404197461e-01 3.236699382142122494e-01 7.090861030589028502e-01 3.469354977078573210e+00
1.568000000000000000e+04 3.599982259827380071e-01 3.518413872158446254e-01 7.932064260381594956e-01 3.631226736173672531e+00
1.568100000000000000e+04 1.694431761094455646e-01 2.413841700585201699e-01 6.833082172420347211e-01 5.096414141091971217e+00
1.568200000000000000e+04 3.953195435762387189e-01 3.686980890209686224e-01 8.661269097666817185e-01 3.871988130258159355e+00
1.568300000000000000e+04 3.856660860871875540e-01 3.641685770910370601e-01 5.979952868716805758e-01 2.074491512811164728e+00
1.568400000000000000e+04 2.964070967406981505e-01 3.192574516864735146e-01 9.618155486079738026e-01 5.558770244872942357e+00
1.568500000000000000e+04 1.222211496848201462e-01 2.050075834292533206e-01 8.529317859663781975e-01 8.476760338634566239e+00
1.568600000000000000e+04 3.564342669518936191e-01 3.500954518774158641e-01 9.591916863405405280e-01 4.865097939905647095e+00
1.568700000000000000e+04 3.138020939579696522e-01 3.284918981090381163e-01 8.539790259544746132e-01 4.508925135746439494e+00
1.568800000000000000e+04 2.436376380938436448e-01 2.894469211515626750e-01 7.988797479326811279e-01 4.916503851068322106e+00
1.568900000000000000e+04 9.469911531910593649e-02 1.804553261971616751e-01 6.145096290583159648e-01 6.556997220801282111e+00
1.569000000000000000e+04 7.226782848588245156e-02 1.576410237510473267e-01 6.470522323364561457e-01 8.334661949374845946e+00
1.569100000000000000e+04 2.510547677425526425e-01 2.938197471829265828e-01 6.249830749497665705e-01 3.307488024398594018e+00
1.569200000000000000e+04 2.719757037122732535e-01 3.058171231701336534e-01 8.258417304209868526e-01 4.765043861319444574e+00
1.569300000000000000e+04 3.745431365366816978e-01 3.588786855329179071e-01 9.663444925042278255e-01 4.745301807792676740e+00
1.569400000000000000e+04 2.188328595430627244e-01 2.743171826336841534e-01 8.933041462457674831e-01 6.178556718715352503e+00
1.569500000000000000e+04 4.117880345421543464e-01 3.762994690355717653e-01 7.455305675252322795e-01 2.936631064090175602e+00
1.569600000000000000e+04 3.455475212211419622e-01 3.447074224209294990e-01 7.456341712822726064e-01 3.398996692441796252e+00
1.569700000000000000e+04 2.900009133871453981e-01 3.157885847341880270e-01 9.114282600659522338e-01 5.237267521559262562e+00
1.569800000000000000e+04 3.669715066243133261e-01 3.552326833942429096e-01 8.119120318600723252e-01 3.710377527200527492e+00
