# om	S8	As*1e9
3.740690489236079275e-01 7.814008476190411612e-01 3.438721608051126477e+00
3.902197723120687245e-01 6.943713688683734730e-01 2.718908899934538770e+00
3.380276930969602356e-01 9.468351277276927380e-01 4.960082365767611634e+00
4.091900616737623175e-01 9.470483839253373004e-01 4.318317181392867354e+00
2.347102157627300456e-01 9.186223834438990155e-01 6.120203584899591931e+00
4.023486824544636464e-01 7.555741765624354178e-01 3.064013409316450609e+00
2.305113572666877553e-01 5.826145097664375827e-01 3.160738069618867829e+00
9.640533354266578314e-02 7.944103170895414623e-01 8.991898621788728008e+00
2.112032906157267631e-01 8.565018726932136506e-01 5.979593725331760368e+00
1.293761159380531767e-01 5.897971790314262552e-01 5.008650838537850092e+00
1.444331396756326491e-01 8.774669184290065926e-01 7.909419072012109808e+00
3.885779781202367555e-01 6.926374748130859071e-01 2.717019890402485149e+00
1.573530994679384620e-01 8.819696217359654922e-01 7.538901058058073090e+00
1.248931786546958467e-01 8.140191835648452612e-01 7.885661198395659710e+00
3.362073486102338804e-01 6.026756243038053906e-01 2.406003991795073294e+00
2.123025539127734729e-01 6.896780645419201550e-01 4.389038495707264786e+00
4.383159108982855878e-01 9.605188506024835426e-01 4.189611508438343179e+00
3.174511987641209787e-01 7.516010381687745490e-01 3.683096405726763667e+00
1.840736102904851901e-01 7.266207290838730959e-01 5.242155270968151370e+00
3.873159705407905329e-01 7.007718473738642206e-01 2.781524690973329772e+00
1.193407026022734740e-01 8.675493015249381434e-01 8.787080041267390840e+00
3.353980401037968684e-01 7.712451927387360406e-01 3.673295093086229368e+00
7.459024010372397595e-02 6.743832526080882905e-01 8.604769507996905986e+00
2.298943155898424406e-01 6.728445931767232935e-01 3.983621652612130415e+00
8.358043204382992197e-02 6.806809626348637732e-01 8.107111173916031532e+00
2.190397273368028530e-01 6.409920729060065714e-01 3.837488208353022845e+00
3.325399187335453810e-01 7.477785059570267734e-01 3.521634827384497957e+00
1.859918758866251354e-01 9.328777607374100223e-01 7.277548070812578374e+00
1.818734726404081792e-01 7.970676358078596646e-01 6.002556019359058581e+00
2.659026592074230644e-01 6.664191192960686738e-01 3.502703690197340070e+00
2.738662444733944157e-01 9.044897916062560883e-01 5.392831444373879179e+00
3.524390787489784516e-01 7.805469275228569259e-01 3.599917062181346328e+00
1.183137372883909799e-01 7.790280678422425442e-01 7.718543426747563885e+00
4.151591852741215449e-01 9.368011734277519320e-01 4.203062987415163931e+00
3.239413730351177190e-01 7.031389247300883216e-01 3.255739903470428853e+00
1.218455851320222327e-01 6.902102213847821632e-01 6.472115896092244469e+00
4.020184226108436953e-01 8.057230938342004878e-01 3.409020400688653307e+00
8.637116564313171430e-02 8.493878506203396128e-01 1.042948443243027334e+01
1.662178211864935307e-01 6.454441427201379478e-01 4.763275273085767481e+00
4.177501458177926841e-01 8.220203891568417243e-01 3.413607306284508258e+00
4.020719715560730489e-01 9.659537159417324048e-01 4.504135333354239989e+00
2.339417096293735787e-01 8.696157178158445689e-01 5.694443219052692129e+00
1.878434320155711323e-01 6.495245678459861116e-01 4.396943978211657722e+00
3.002454099029268630e-01 9.336119397728919189e-01 5.286517913171703498e+00
3.869248963538162167e-01 7.165371167720889778e-01 2.893866185945651370e+00
1.134606354922050586e-01 9.044001572518854948e-01 9.539908593769776957e+00
3.849436920290600361e-01 8.583392579268072087e-01 3.897522959861402736e+00
3.587370781708082434e-01 6.158629072539901772e-01 2.357665344378701899e+00
3.976582112975285410e-01 7.779461701740508772e-01 3.248181240594177677e+00
1.778870127895141318e-01 9.253181763314185515e-01 7.411094981021031813e+00
2.796793208137440812e-01 9.322581794052227089e-01 5.542185423879869788e+00
1.359258363034333839e-01 9.616214878227261620e-01 9.207450596485207583e+00
1.741708625797341037e-01 7.332338344836146771e-01 5.516690210629670688e+00
1.025892604453986501e-01 5.995149483069373009e-01 6.014478489035454345e+00
4.685140662734208483e-01 7.991544249451261184e-01 2.961519774513643011e+00
2.025203227636921954e-01 9.304981440308472962e-01 6.863812267195260830e+00
1.444381997770991521e-01 7.955573791815784279e-01 6.974903623811917086e+00
3.141474531036034801e-01 6.547008501166451389e-01 2.963929838710419151e+00
1.202908717966623409e-01 9.217437295662096464e-01 9.421403913139725361e+00
2.567198682061584414e-01 9.601546691955766821e-01 6.115291996740108260e+00
2.761216495830353113e-01 6.695471578186684702e-01 3.423857770799680456e+00
4.394949956839951377e-01 6.759728436046278377e-01 2.320422984645893028e+00
4.486191436316200321e-01 8.832480274789463737e-01 3.616830577550918857e+00
3.452488512099716744e-01 7.661243289391033162e-01 3.552553472701438952e+00
4.692392010786508028e-01 7.489143093277882413e-01 2.639652832111509806e+00
2.660839348577227481e-01 6.953024296547868355e-01 3.743539262559222980e+00
3.393309070579826336e-01 7.008082684574870047e-01 3.115537288606915478e+00
1.663497667353281972e-01 7.344026755217433200e-01 5.706110574757385479e+00
1.049518995895377949e-01 7.246065557570599003e-01 7.596581536607910579e+00
2.264229987786953724e-01 8.571038205770989959e-01 5.708807350563152028e+00
2.248383782608944226e-01 7.096606800261938686e-01 4.388242412963514028e+00
3.335864963682296236e-01 8.947082752138059147e-01 4.615661069139781247e+00
3.486761714019002700e-01 9.337963344292827816e-01 4.755712188199908041e+00
4.333559291743241393e-01 9.455496643470198137e-01 4.126923350739991392e+00
2.046873842422967660e-01 7.007809832320828214e-01 4.615035556092809799e+00
4.010505965241413229e-01 7.935071302146287087e-01 3.332037967191722405e+00
3.850054485420323358e-01 6.906494312585721440e-01 2.725427192680904387e+00
1.818879259914752966e-01 7.068746942420814916e-01 5.085418131727413638e+00
9.200809041403598676e-02 7.303637478185176501e-01 8.338491609516264447e+00
2.027008319379162704e-01 8.440554191728593114e-01 6.027458180744845961e+00
3.867140749240253750e-01 8.982345874214652248e-01 4.161902929926407424e+00
4.146330985175877837e-01 6.567869818812434035e-01 2.321850945959521351e+00
7.853862652443591164e-02 8.015790135192801813e-01 1.029984435139657784e+01
2.767575995824118062e-01 8.748667546307153930e-01 5.109475701132931036e+00
4.593602208619586014e-01 6.569609279186972017e-01 2.102177525395096946e+00
3.674911912478046605e-01 7.046302428014662445e-01 2.939058021517368058e+00
1.874723393980762265e-01 7.171472428846492608e-01 5.080443681330356398e+00
3.262227763465602171e-01 7.648601600409327128e-01 3.705457456729573718e+00
3.735203580435868531e-01 7.470175088873540759e-01 3.198893477134747254e+00
2.900306886650177440e-01 7.550408292492258866e-01 3.977990355830673064e+00
2.201352591393620217e-01 6.779654974597411066e-01 4.164325768309694809e+00
1.677857501998396561e-01 5.789190053479360554e-01 4.027055535631768990e+00
1.828344278242877707e-01 5.796189348443232525e-01 3.776586356751352458e+00
3.008511662504665951e-01 7.452156496692203813e-01 3.790032124521952372e+00
1.395209190780132003e-01 6.075772289378483793e-01 4.951692584056255342e+00
2.044301256026373748e-01 7.500799242542347534e-01 5.091949688785506467e+00
4.023480568172892458e-01 9.162815350164059680e-01 4.162381588881363115e+00
2.962405389458592775e-01 6.789566113356358956e-01 3.307933263951675418e+00
2.261488066343863290e-01 8.619668654839575117e-01 5.757872322973147661e+00
3.179215979058790387e-01 6.713268330587388588e-01 3.061614154169081115e+00
3.528613556682463348e-01 7.603690603700281603e-01 3.449245447015909516e+00
2.755082495747411264e-01 7.965071938186288891e-01 4.478607038819051311e+00
3.103992748326730444e-01 8.515416359860337181e-01 4.526086257144413594e+00
1.843418968982515893e-01 7.540547497278888844e-01 5.513816406576195206e+00
2.330130844506541066e-01 6.327582928766517512e-01 3.582758992352151228e+00
4.189738976730078557e-01 8.164300005676323746e-01 3.368107172956806838e+00
4.260650954948544955e-01 8.914256431706082395e-01 3.820504167010708496e+00
1.529920994480610807e-01 8.147590258795118778e-01 6.930384133271740410e+00
8.343602379172210259e-02 7.974024278447537917e-01 9.867744271268863443e+00
2.762328117114387083e-01 7.330406797578612466e-01 3.946471230713663569e+00
1.251751402992863083e-01 6.489378637982303744e-01 5.851620010623584278e+00
1.373637888849730537e-01 9.489313197475957029e-01 8.999673312476094367e+00
3.356946571156780301e-01 8.407466783482320238e-01 4.190779924412778357e+00
1.396261140440683834e-01 5.908911527481257586e-01 4.755445906943052137e+00
3.032607208992450509e-01 9.362165502502501901e-01 5.270208588938874783e+00
4.087431490976436987e-01 9.633077304037250821e-01 4.432077799806949159e+00
4.003603695258917128e-01 5.838573819354145877e-01 1.900302018927272574e+00
1.080227211664367137e-01 5.872385244417303030e-01 5.645840121653611376e+00
2.536013086439959929e-01 8.614872384656324655e-01 5.316254927217242354e+00
4.088409103666253985e-01 6.739492200497123608e-01 2.469424945518448933e+00
2.467688505745640470e-01 5.999581527167602291e-01 3.135851695153173413e+00
4.623759778740490489e-01 6.319136609417328465e-01 1.928762438341135255e+00
2.815416803311486804e-01 6.493922731507206780e-01 3.205756493341667568e+00
1.436070937605729292e-01 7.996641308261510650e-01 7.048106585273119506e+00
3.002576482104463151e-01 7.466232775191010695e-01 3.806987244788105240e+00
4.460875551538797112e-01 7.920080259785340360e-01 3.040804346522750112e+00
4.226873227788975340e-01 6.591229544897675430e-01 2.295096062494125899e+00
7.462755880942684161e-02 7.281101285495923392e-01 9.454708704135578401e+00
2.226518725244255315e-01 6.508085372237146782e-01 3.879317458247019790e+00
2.805715585062185657e-01 6.750480319095982784e-01 3.424899719492918937e+00
4.099448741687666820e-01 5.786682008573794667e-01 1.818126323256231913e+00
1.650319422511956069e-01 8.892876136835243805e-01 7.390078054798149054e+00
4.423223261584334765e-01 6.265072097188879585e-01 1.983835022280220794e+00
2.406555201834346680e-01 5.961972613890299533e-01 3.168701683879253661e+00
2.635696822857093169e-01 9.384320123601640473e-01 5.824404470353833574e+00
3.429367026320118139e-01 8.218646784152140450e-01 3.984219570256383403e+00
1.799001217214822590e-01 5.950790137377180988e-01 3.982336627149992925e+00
1.714595247015362478e-01 7.063040295216324038e-01 5.294731724899826020e+00
1.155356571487157202e-01 6.172285774661998570e-01 5.772262236655375744e+00
3.957993965264232639e-01 8.311074681903939387e-01 3.627052542370571064e+00
1.238482109448691693e-01 8.438313404118084060e-01 8.294948192631869333e+00
2.232452038992075172e-01 6.262674101890566281e-01 3.646194077988775373e+00
1.320166851698873212e-01 7.872122242933251579e-01 7.292667835688797950e+00
1.176703081806637075e-01 8.543887460307810766e-01 8.697758758885260733e+00
2.929803229501832251e-01 6.332175357530377413e-01 2.971603036339500736e+00
1.976680947140295741e-01 5.813410918697361485e-01 3.568580003552421775e+00
4.619257088591441907e-01 9.210938858170867327e-01 3.775290962457683808e+00
2.136532827964184589e-01 6.628432097184380201e-01 4.116809693569265960e+00
2.594874752357451131e-01 9.557704042861570048e-01 6.034051629054609123e+00
3.432331460108362653e-01 7.841025259698983785e-01 3.702161179378719691e+00
4.596194418340965315e-01 9.074049010086226996e-01 3.702477588020817389e+00
4.361338803802515818e-01 6.368767825276836492e-01 2.080777457523244056e+00
1.234802308045067354e-01 8.979361321410237462e-01 8.977921358718845113e+00
1.433029096769034005e-01 7.197288922611116968e-01 6.142386572275295720e+00
4.467814231907775158e-01 6.686763566356795918e-01 2.236905513491955322e+00
3.627944424718518857e-01 8.071792136100903736e-01 3.709666506578759293e+00
7.556305844293981222e-02 7.556171244585417890e-01 9.816770467916830611e+00
1.901680931859771329e-01 7.959245378183330555e-01 5.812516242893702056e+00
2.135163799516401339e-01 5.874194035977977624e-01 3.411175432331086110e+00
2.218014103686743455e-01 8.918043180591316288e-01 6.109164638360519817e+00
2.384838719619528646e-01 6.399069007381056329e-01 3.580660477563467392e+00
4.498562006938372493e-01 8.645920412748687722e-01 3.488379932872394118e+00
3.132493304177569327e-01 7.314376113157821102e-01 3.565571951415808183e+00
1.602766813737099283e-01 9.464934229581046798e-01 8.149294596008971325e+00
7.079876428738976490e-02 5.877747987919673678e-01 7.476562982109768996e+00
2.709823984373777028e-01 8.429014557707141808e-01 4.919687992950066757e+00
3.567540825590091447e-01 7.894235057769065644e-01 3.629769145692651744e+00
2.058837698011475870e-01 9.593303752335999857e-01 7.065764328916644743e+00
1.279079766296450926e-01 8.083881133121625373e-01 7.699020157417294286e+00
4.397848977847222951e-01 9.095130597803589012e-01 3.845663554525336369e+00
4.015390493816268780e-01 8.099235792238204112e-01 3.441045240656477322e+00
1.142786653030696264e-01 7.142988869503270610e-01 7.060284036383857043e+00
2.352029873731341092e-01 6.874686955110986819e-01 4.045299543376540186e+00
3.499274001167587689e-01 9.121644498371326293e-01 4.584912295937206395e+00
2.247019965639057426e-01 7.688920131415726278e-01 4.931912055471247669e+00
4.542411043261816439e-01 8.749478321640904444e-01 3.527953370449517845e+00
1.792387788424110173e-01 8.551632212772426467e-01 6.656782701898634969e+00
3.955308305410774050e-01 8.707187429128588896e-01 3.902045301905111341e+00
3.982387190444544034e-01 9.625511516911990917e-01 4.512468609362215943e+00
3.399826206595140121e-01 6.954436869870597171e-01 3.070650185328076542e+00
1.045229353245088200e-01 8.920280102481219497e-01 9.861461299998055097e+00
3.388034132879390592e-01 7.599758059308331370e-01 3.560273606782231592e+00
4.440609940384998566e-01 9.522172404216550090e-01 4.094785505544622950e+00
1.040873152550464420e-01 7.690695000000918879e-01 8.234232579818966613e+00
3.603865957019764532e-01 8.842709118626144171e-01 4.285759688830248493e+00
7.023680416083433187e-02 7.268025358257311774e-01 9.789007723399073768e+00
7.573826997806926142e-02 8.724567415117092661e-01 1.164351304555645861e+01
3.035342724605704090e-01 8.389680377517724219e-01 4.501659109488462818e+00
3.171151268551161695e-01 6.445400845147207791e-01 2.861957026934220938e+00
3.651055612942348261e-01 6.854795062047490672e-01 2.818093688377622197e+00
3.458781646251510300e-01 7.517027606918459393e-01 3.441101671219171099e+00
8.989689240130743775e-02 7.210397450409377074e-01 8.325536461829102564e+00
3.130546761739539940e-01 7.180032510997114148e-01 3.463240815491377855e+00
3.826080517255496805e-01 8.660254087904548648e-01 3.969670677268178682e+00
3.171519915733517214e-01 5.988181295161951745e-01 2.509701094263846688e+00
2.446127859448399278e-01 6.382738395898612804e-01 3.494728478167393515e+00
4.536179598628206078e-01 8.439186457562353194e-01 3.332090645880405599e+00
2.150254437318352974e-01 7.589011168232818738e-01 4.994990401023507332e+00
9.910746841044115740e-02 7.168780497858913137e-01 7.771965707080690677e+00
4.544688844747604151e-01 5.900163607917976449e-01 1.694228867435696007e+00
3.080914958692401173e-01 9.281198782077568765e-01 5.148961038339697538e+00
4.128335297314903451e-01 6.884585417584077049e-01 2.545172622839448895e+00
1.978487460769227102e-01 6.983993398893204585e-01 4.706889737906500670e+00
3.543459259286128038e-01 9.033580747994350846e-01 4.478967720490960147e+00
2.450296987982421848e-01 7.130126566250341025e-01 4.144525199421451589e+00
3.740462361762023624e-01 8.285089813914106038e-01 3.772812328551190308e+00
1.690232615033547825e-01 7.823470894469143344e-01 6.149692842231257117e+00
1.677008868187185309e-01 8.378481859288702260e-01 6.769705508302648056e+00
3.971268623590075153e-01 6.215109670907298378e-01 2.175586635045462902e+00
1.550910200639880054e-01 7.612411129912943775e-01 6.279931255078533781e+00
1.182505100486719307e-01 7.366176676626157160e-01 7.186502208744800058e+00
2.176494181623766511e-01 6.580774929565086362e-01 4.015188222718524713e+00
